chr,start,end,peak_id,score
chr3,8119047,8119291,peak_01003,263
chr3,8122792,8123207,peak_03189,376
chr3,8126655,8128065,peak_04195,499
chr3,8161343,8162960,peak_03946,547
chr3,8165423,8165555,peak_04214,872
chr3,8178269,8179352,peak_04883,448
chr3,8196810,8197113,peak_02628,667
chr3,8200303,8201330,peak_04218,178
chr3,8206551,8208508,peak_00841,530
chr3,8207187,8207430,peak_01633,603
chr3,8214973,8216841,peak_02579,269
chr3,8222174,8224142,peak_02900,609
chr3,8228813,8229632,peak_00484,363
chr3,8230604,8230797,peak_02387,736
chr3,8247677,8249098,peak_04069,591
chr3,8289819,8290027,peak_00439,93
chr3,8303227,8304119,peak_02901,694
chr3,8314835,8315077,peak_01305,696
chr3,8317001,8318310,peak_01593,765
chr3,8317685,8318597,peak_04664,250
chr3,8319879,8320157,peak_00517,423
chr3,8330803,8332543,peak_04773,173
chr3,8340273,8340873,peak_04789,689
chr3,8388928,8389857,peak_03612,931
chr3,8402483,8403786,peak_00123,786
chr3,8407990,8409930,peak_02067,312
chr3,8426637,8427618,peak_02229,193
chr3,8426822,8428258,peak_04801,841
chr3,8436383,8436920,peak_02998,756
chr3,8468750,8469487,peak_02256,262
chr3,8470719,8472260,peak_04962,980
chr3,8484576,8485141,peak_03586,686
chr3,8491297,8492866,peak_03147,385
chr3,8514408,8515535,peak_04411,770
chr3,8552776,8553609,peak_04487,819
chr3,8559083,8561033,peak_00401,382
chr3,8561220,8562396,peak_00688,929
chr3,8584390,8586058,peak_00770,72
chr3,8586142,8586824,peak_03311,825
chr3,8593829,8594511,peak_00968,99
chr3,8600825,8601459,peak_02442,567
chr3,8604255,8605128,peak_00520,623
chr3,8617781,8619567,peak_04676,764
chr3,8619755,8620393,peak_03519,905
chr3,8652649,8653069,peak_04717,719
chr3,8669593,8671520,peak_03576,581
chr3,8675745,8676480,peak_01646,523
chr3,8681180,8682309,peak_00982,466
chr3,8699007,8699672,peak_01073,113
chr3,8703545,8703884,peak_03325,401
chr3,8706332,8708094,peak_03151,307
chr3,8713213,8715045,peak_01289,414
chr3,8727238,8728537,peak_03844,384
chr3,8742659,8742799,peak_00926,826
chr3,8746457,8747958,peak_02132,695
chr3,8746564,8747578,peak_04221,590
chr3,8749525,8750291,peak_01381,213
chr3,8749834,8751363,peak_01333,831
chr3,8751418,8753064,peak_02784,152
chr3,8751848,8752556,peak_04533,838
chr3,8760322,8761831,peak_01905,226
chr3,8760951,8761150,peak_00080,362
chr3,8764577,8764922,peak_00575,279
chr3,8765758,8767221,peak_03389,576
chr3,8783054,8783772,peak_03173,482
chr3,8786493,8788344,peak_00655,519
chr3,8788291,8789073,peak_04861,941
chr3,8792895,8793270,peak_00729,813
chr3,8806532,8807385,peak_02916,269
chr3,8814208,8815562,peak_00988,766
chr3,8825254,8826522,peak_01928,66
chr3,8825790,8827093,peak_02978,863
chr3,8844352,8845880,peak_00295,653
chr3,8845947,8847147,peak_04177,835
chr3,8863998,8865481,peak_03405,766
chr3,8875131,8877037,peak_02109,293
chr3,8881900,8883030,peak_02658,726
chr3,8889757,8891063,peak_03326,673
chr3,8894991,8895823,peak_04087,568
chr3,8900392,8900884,peak_01098,882
chr3,8914515,8914662,peak_01749,316
chr3,8929549,8930013,peak_00377,367
chr3,8930990,8932028,peak_00506,765
chr3,8938497,8939006,peak_02139,190
chr3,8966323,8966587,peak_03231,382
chr3,8968931,8970849,peak_03522,563
chr3,8987246,8989045,peak_01957,932
chr3,9000363,9001389,peak_03098,608
chr3,9015388,9015571,peak_04897,657
chr3,9022419,9023054,peak_03411,442
chr3,9022660,9023791,peak_04976,91
chr3,9027711,9029567,peak_00326,605
chr3,9044438,9045882,peak_04523,983
chr3,9060789,9062441,peak_00360,787
chr3,9062126,9063792,peak_04497,105
chr3,9064534,9065649,peak_02380,299
chr3,9081669,9082679,peak_03989,705
chr3,9088145,9088995,peak_04513,137
chr3,9095226,9095786,peak_00516,41
chr3,9109081,9109753,peak_03693,572
chr3,9133646,9134527,peak_02341,268
chr3,9158648,9159422,peak_03649,941
chr3,9180064,9181248,peak_00721,859
chr3,9206774,9206910,peak_01512,694
chr3,9213426,9215087,peak_04119,683
chr3,9272609,9273065,peak_00242,515
chr3,9277550,9279255,peak_04627,196
chr3,9277868,9278011,peak_01224,185
chr3,9292722,9294234,peak_03985,564
chr3,9304648,9305460,peak_02213,337
chr3,9351938,9352957,peak_00747,519
chr3,9352481,9354215,peak_02896,119
chr3,9355887,9357115,peak_00924,978
chr3,9369593,9371240,peak_01280,661
chr3,9395945,9396775,peak_04668,120
chr3,9405100,9406896,peak_03179,943
chr3,9413607,9414396,peak_03515,400
chr3,9428051,9428458,peak_02502,106
chr3,9433301,9434219,peak_00233,946
chr3,9437019,9438152,peak_02350,589
chr3,9439002,9439747,peak_04636,382
chr3,9443632,9444384,peak_02649,758
chr3,9460617,9461547,peak_03069,332
chr3,9464295,9465249,peak_04071,700
chr3,9465803,9466177,peak_03596,23
chr3,9482165,9483537,peak_00537,95
chr3,9487428,9488680,peak_00750,881
chr3,9488281,9490029,peak_01396,191
chr3,9501116,9501855,peak_04529,393
chr3,9501206,9502694,peak_00638,93
chr3,9511627,9513418,peak_04094,86
chr3,9528752,9529233,peak_03079,867
chr3,9553964,9554540,peak_02688,203
chr3,9564722,9566667,peak_00048,723
chr3,9580313,9580765,peak_01705,171
chr3,9583346,9584053,peak_03840,156
chr3,9599255,9600480,peak_03670,161
chr3,9614707,9615282,peak_00980,967
chr3,9628877,9629399,peak_04291,823
chr3,9630119,9631529,peak_02725,117
chr3,9630632,9631492,peak_03895,90
chr3,9661714,9663432,peak_00186,649
chr3,9663342,9663948,peak_01198,54
chr3,9725373,9726414,peak_01762,459
chr3,9745887,9746584,peak_04575,541
chr3,9748539,9749291,peak_02126,925
chr3,9767406,9769371,peak_03193,60
chr3,9794150,9796064,peak_04299,341
chr3,9808096,9809985,peak_03144,919
chr3,9811676,9813067,peak_03758,563
chr3,9816072,9817758,peak_02316,491
chr3,9822796,9823580,peak_02173,913
chr3,9829150,9829493,peak_02246,607
chr3,9835285,9836742,peak_03475,974
chr3,9839627,9840834,peak_04261,979
chr3,9848201,9848709,peak_03270,685
chr3,9864920,9865478,peak_03541,445
chr3,9869814,9870352,peak_03746,97
chr3,9877561,9879374,peak_02160,459
chr3,9889923,9890123,peak_03310,469
chr3,9892018,9893992,peak_00559,108
chr3,9892519,9893413,peak_01356,516
chr3,9896474,9896945,peak_03896,793
chr3,9909848,9911468,peak_01741,658
chr3,9919951,9920998,peak_00259,482
chr3,9952462,9953388,peak_04305,270
chr3,9969442,9971432,peak_00572,660
chr3,9969544,9970539,peak_02167,568
chr3,10011981,10012897,peak_00668,212
chr3,10012098,10013190,peak_00723,261
chr3,10019426,10020616,peak_04811,696
chr3,10025829,10027344,peak_02964,363
chr3,10031640,10032443,peak_00248,749
chr3,10046045,10046178,peak_00940,728
chr3,10050047,10050179,peak_03632,989
chr3,10090920,10092784,peak_00899,240
chr3,10099900,10100881,peak_01915,493
chr3,10099937,10100542,peak_04491,380
chr3,10108451,10108763,peak_00127,993
chr3,10115370,10115610,peak_03686,644
chr3,10122766,10124637,peak_01430,557
chr3,10125491,10127247,peak_02648,818
chr3,10137123,10137502,peak_01287,187
chr3,10141409,10142349,peak_02389,534
chr3,10221230,10222229,peak_02982,203
chr3,10223829,10224382,peak_02483,346
chr3,10234262,10236219,peak_01020,256
chr3,10236672,10237068,peak_03782,405
chr3,10273062,10274954,peak_00148,467
chr3,10289730,10291276,peak_01165,970
chr3,10294686,10295797,peak_02425,339
chr3,10297097,10297397,peak_03385,308
chr3,10297728,10298651,peak_03168,379
chr3,10310466,10311642,peak_02290,904
chr3,10315528,10317469,peak_03661,237
chr3,10318389,10319906,peak_01603,464
chr3,10320840,10321161,peak_01635,477
chr3,10326218,10327951,peak_04124,688
chr3,10342974,10344834,peak_00319,53
chr3,10344011,10345272,peak_03654,103
chr3,10368869,10369805,peak_04385,720
chr3,10372020,10372392,peak_03450,111
chr3,10373066,10373597,peak_04526,226
chr3,10379104,10380945,peak_04661,626
chr3,10390551,10391442,peak_03891,854
chr3,10412411,10413815,peak_03967,834
chr3,10440275,10441805,peak_00497,892
chr3,10464845,10466049,peak_00573,766
chr3,10465047,10465890,peak_02821,519
chr3,10466090,10467919,peak_00859,972
chr3,10468287,10468955,peak_03480,426
chr3,10468357,10468691,peak_04847,371
chr3,10469036,10470361,peak_03605,967
chr3,10499925,10501070,peak_01112,987
chr3,10505083,10505472,peak_00930,601
chr3,10508462,10510132,peak_01455,514
chr3,10516454,10517183,peak_04626,497
chr3,10520141,10520579,peak_01071,760
chr3,10536181,10536397,peak_01245,15
chr3,10557478,10558217,peak_00310,222
chr3,10573414,10573850,peak_02737,302
chr3,10600106,10601450,peak_00315,343
chr3,10609753,10610241,peak_00275,731
chr3,10622608,10624480,peak_03977,862
chr3,10636922,10638254,peak_00278,673
chr3,10644686,10646567,peak_01135,807
chr3,10648680,10649196,peak_04464,605
chr3,10667010,10667941,peak_04403,375
chr3,10670233,10672153,peak_02133,953
chr3,10679291,10680267,peak_00116,240
chr3,10684447,10685462,peak_01832,759
chr3,10721581,10722272,peak_04115,530
chr3,10723382,10725103,peak_02089,818
chr3,10733108,10734254,peak_00632,481
chr3,10758345,10760231,peak_01555,148
chr3,10787070,10788008,peak_01700,299
chr3,10794702,10796013,peak_04467,733
chr3,10800307,10801612,peak_01906,110
chr3,10804526,10805611,peak_04964,413
chr3,10807419,10808120,peak_01264,583
chr3,10824670,10826220,peak_01900,574
chr3,10827443,10827613,peak_00624,151
chr3,10834675,10836560,peak_03162,503
chr3,10843350,10844364,peak_00004,394
chr3,10846898,10847868,peak_01151,801
chr3,10858654,10860511,peak_04997,350
chr3,10862053,10863617,peak_04691,627
chr3,10862411,10863474,peak_03148,526
chr3,10877223,10877739,peak_00415,362
chr3,10878920,10880285,peak_04945,172
chr3,10904221,10905960,peak_02857,680
chr3,10908343,10909631,peak_02637,746
chr3,10912224,10913187,peak_01679,396
chr3,10915518,10916031,peak_04378,672
chr3,10918496,10919219,peak_01654,267
chr3,10938999,10940076,peak_01790,421
chr3,10942915,10944004,peak_01312,819
chr3,10944399,10944708,peak_00929,991
chr3,10949086,10949330,peak_02799,162
chr3,10962927,10964834,peak_04122,134
chr3,10976672,10976824,peak_04023,168
chr3,10981638,10982104,peak_01759,319
chr3,10990341,10990618,peak_01051,506
chr3,10993482,10994070,peak_01582,668
chr3,11000360,11000970,peak_04891,26
chr3,11001366,11002263,peak_04035,117
chr3,11048255,11050128,peak_03545,657
chr3,11050007,11050838,peak_04098,352
chr3,11050223,11050688,peak_01131,149
chr3,11063588,11065149,peak_03867,500
chr3,11064103,11065385,peak_02214,621
chr3,11088883,11088993,peak_03244,480
chr3,11101419,11103304,peak_01801,702
chr3,11109462,11110133,peak_01678,621
chr3,11124737,11126431,peak_03926,272
chr3,11128559,11129481,peak_01739,549
chr3,11157564,11158815,peak_02913,493
chr3,11167894,11169067,peak_04594,237
chr3,11168905,11169743,peak_03537,32
chr3,11195897,11196056,peak_02427,146
chr3,11225603,11227450,peak_01181,775
chr3,11257559,11257968,peak_02466,504
chr3,11259075,11259939,peak_00427,16
chr3,11262258,11263177,peak_03893,45
chr3,11269685,11270803,peak_04836,828
chr3,11281450,11282759,peak_00876,298
chr3,11302836,11304621,peak_01995,524
chr3,11302938,11303748,peak_02594,126
chr3,11304784,11305330,peak_01697,629
chr3,11334471,11335015,peak_01330,251
chr3,11352215,11353542,peak_00329,174
chr3,11362771,11363987,peak_00202,757
chr3,11369606,11370469,peak_02808,931
chr3,11377508,11378742,peak_00257,412
chr3,11379323,11381192,peak_03132,470
chr3,11388348,11389371,peak_03630,118
chr3,11423426,11423836,peak_00279,951
chr3,11430703,11431205,peak_03388,522
chr3,11455769,11456035,peak_01367,467
chr3,11478181,11478777,peak_03719,360
chr3,11504673,11506593,peak_03376,869
chr3,11514122,11515758,peak_00414,17
chr3,11550585,11552411,peak_04675,253
chr3,11570664,11571616,peak_02095,947
chr3,11582381,11583653,peak_03613,408
chr3,11594378,11594490,peak_04351,392
chr3,11617877,11619577,peak_01747,334
chr3,11631389,11633077,peak_03264,274
chr3,11636156,11637441,peak_04348,110
chr3,11642063,11643676,peak_02850,528
chr3,11645613,11646385,peak_01134,736
chr3,11655398,11655650,peak_03175,998
chr3,11673092,11673799,peak_04382,276
chr3,11679913,11681008,peak_02859,605
chr3,11688210,11688942,peak_03592,144
chr3,11697004,11697109,peak_01010,155
chr3,11702127,11703804,peak_02035,24
chr3,11706493,11707299,peak_01222,29
chr3,11726276,11726804,peak_01462,35
chr3,11734128,11734958,peak_03938,684
chr3,11736386,11737037,peak_00595,219
chr3,11780156,11780446,peak_02563,427
chr3,11787485,11788995,peak_04009,123
chr3,11804106,11805139,peak_00954,247
chr3,11813349,11814751,peak_02148,612
chr3,11842736,11843723,peak_00937,864
chr3,11844105,11844370,peak_00131,193
chr3,11845137,11846357,peak_03149,398
chr3,11852182,11852817,peak_02731,981
chr3,11862049,11862715,peak_04208,902
chr3,11863277,11863731,peak_01594,606
chr3,11883668,11883987,peak_00032,414
chr3,11900385,11901395,peak_02553,880
chr3,11903011,11904506,peak_03530,491
chr3,11917429,11917925,peak_02907,136
chr3,11934798,11935049,peak_01389,280
chr3,11970263,11972038,peak_02617,137
chr3,11976977,11977966,peak_02962,930
chr3,11993770,11995651,peak_02434,14
chr4,506384,507656,peak_00217,278
chr4,516539,518467,peak_03794,491
chr4,525361,527254,peak_00582,815
chr4,528532,529461,peak_04399,366
chr4,528852,530586,peak_01402,320
chr4,536195,537420,peak_01834,821
chr4,536784,538175,peak_04270,603
chr4,538840,540604,peak_00322,61
chr4,565077,565882,peak_01288,609
chr4,570178,571920,peak_02215,406
chr4,572680,574295,peak_01604,481
chr4,596131,597844,peak_02240,199
chr4,637021,638989,peak_01800,143
chr4,676197,677920,peak_04201,88
chr4,682595,683003,peak_04784,58
chr4,684110,684523,peak_04318,757
chr4,699167,700973,peak_00662,990
chr4,710659,710849,peak_01472,287
chr4,711261,712949,peak_03274,963
chr4,726015,727764,peak_00828,485
chr4,737813,738967,peak_04810,914
chr4,745076,746617,peak_00057,910
chr4,750017,751427,peak_00944,179
chr4,793280,794924,peak_01840,801
chr4,828701,830144,peak_02713,698
chr4,835272,835616,peak_00045,941
chr4,856966,857402,peak_02192,127
chr4,870060,870701,peak_01924,535
chr4,885271,885663,peak_01699,85
chr4,886160,887179,peak_00507,721
chr4,901035,901587,peak_00059,375
chr4,966003,967228,peak_02825,96
chr4,990344,991441,peak_02485,904
chr4,1001597,1002136,peak_02056,857
chr4,1005675,1006302,peak_04434,719
chr4,1034511,1036254,peak_04307,39
chr4,1055390,1056484,peak_02817,386
chr4,1060150,1060535,peak_04931,648
chr4,1122437,1124353,peak_02348,323
chr4,1123001,1123940,peak_00949,120
chr4,1130597,1131016,peak_04730,507
chr4,1132550,1132892,peak_02938,63
chr4,1158441,1159320,peak_02560,901
chr4,1161200,1161635,peak_04719,446
chr4,1185865,1186162,peak_00336,586
chr4,1190954,1191283,peak_03402,385
chr4,1199708,1201575,peak_01092,336
chr4,1248466,1248740,peak_01717,214
chr4,1270182,1271001,peak_04837,205
chr4,1288789,1290325,peak_03020,164
chr4,1319606,1319842,peak_01006,844
chr4,1337096,1337474,peak_01302,563
chr4,1343931,1345355,peak_04470,354
chr4,1371605,1372269,peak_04959,155
chr4,1407708,1408767,peak_00849,961
chr4,1435173,1435357,peak_03940,712
chr4,1438804,1440512,peak_03341,544
chr4,1449783,1451553,peak_03133,986
chr4,1458001,1458583,peak_00458,827
chr4,1478041,1478779,peak_00986,352
chr4,1488484,1489851,peak_03294,396
chr4,1521158,1522067,peak_04126,728
chr4,1632900,1634477,peak_01561,122
chr4,1638935,1639682,peak_03534,716
chr4,1656462,1657562,peak_03009,462
chr4,1657306,1658977,peak_01086,173
chr4,1667701,1667896,peak_02234,511
chr4,1713923,1715562,peak_03594,831
chr4,1717276,1718529,peak_01162,620
chr4,1720812,1721095,peak_03348,891
chr4,1727673,1728051,peak_00708,751
chr4,1729724,1731080,peak_01727,106
chr4,1729766,1730220,peak_02793,725
chr4,1731605,1732137,peak_02041,46
chr4,1734863,1735626,peak_01049,895
chr4,1738956,1739664,peak_00580,373
chr4,1740841,1742107,peak_03028,313
chr4,1763852,1764678,peak_03142,829
chr4,1769582,1770222,peak_03197,419
chr4,1776329,1777414,peak_04940,780
chr4,1777919,1778084,peak_01136,730
chr4,1824390,1824938,peak_03488,83
chr4,1836747,1838246,peak_04396,945
chr4,1846814,1848570,peak_00433,496
chr4,1862565,1863929,peak_01745,445
chr4,1874673,1876012,peak_04857,101
chr4,1893673,1895282,peak_04266,250
chr4,1905756,1906209,peak_04647,887
chr4,1921943,1922493,peak_04887,287
chr4,1941764,1942475,peak_00965,135
chr4,1947729,1949324,peak_04716,341
chr4,1982764,1983643,peak_01577,398
chr4,1989165,1989729,peak_03446,272
chr4,2007588,2008991,peak_00700,629
chr4,2012078,2013061,peak_03071,868
chr4,2043927,2045410,peak_01769,105
chr4,2049152,2049298,peak_00948,627
chr4,2058415,2058955,peak_01878,425
chr4,2062504,2064155,peak_00892,595
chr4,2073465,2075315,peak_01163,817
chr4,2080382,2081675,peak_03409,231
chr4,2080911,2082715,peak_03948,142
chr4,2081393,2081605,peak_02630,899
chr4,2097388,2098917,peak_03621,642
chr4,2105695,2107133,peak_04078,289
chr4,2119932,2120653,peak_02874,695
chr4,2130730,2132383,peak_04207,117
chr4,2146442,2147595,peak_00545,857
chr4,2153973,2155410,peak_03378,17
chr4,2163334,2164673,peak_01128,325
chr4,2170383,2172328,peak_00135,523
chr4,2207028,2207197,peak_02700,80
chr4,2212552,2212662,peak_01167,282
chr4,2217393,2218273,peak_03513,762
chr4,2221392,2221864,peak_04814,161
chr4,2231392,2232632,peak_02366,890
chr4,2232027,2232412,peak_02524,597
chr4,2252490,2253029,peak_01735,260
chr4,2256185,2257947,peak_01042,649
chr4,2276260,2277320,peak_03100,383
chr4,2281602,2283331,peak_01052,285
chr4,2346004,2346537,peak_04044,450
chr4,2369048,2370171,peak_04054,408
chr4,2381536,2383193,peak_03216,37
chr4,2454522,2455513,peak_04404,78
chr4,2471687,2472749,peak_00034,106
chr4,2471733,2472793,peak_02381,778
chr4,2482910,2483750,peak_04400,353
chr4,2509941,2510437,peak_04027,262
chr4,2526420,2527982,peak_02501,260
chr4,2564123,2564713,peak_01175,53
chr4,2594747,2595314,peak_02172,847
chr4,2598993,2599128,peak_00599,845
chr4,2605199,2606499,peak_01692,627
chr4,2630662,2630937,peak_03358,975
chr4,2632716,2633776,peak_04989,170
chr4,2640493,2640806,peak_00698,317
chr4,2670399,2671954,peak_03933,408
chr4,2671521,2673351,peak_03232,245
chr4,2700315,2702069,peak_00082,446
chr4,2702395,2703536,peak_01030,508
chr4,2728850,2730307,peak_01055,230
chr4,2729478,2730210,peak_01848,710
chr4,2735616,2737579,peak_00013,77
chr4,2735737,2736243,peak_01983,409
chr4,2746122,2747298,peak_03083,200
chr4,2748555,2749737,peak_03792,540
chr4,2769281,2770190,peak_00807,317
chr4,2793285,2794007,peak_03551,812
chr4,2793487,2795017,peak_01038,602
chr4,2798734,2800392,peak_01569,146
chr4,2805801,2806248,peak_04965,764
chr4,2843515,2844029,peak_00020,756
chr4,2844556,2845500,peak_02195,653
chr4,2849840,2851014,peak_01133,318
chr4,2855916,2857870,peak_03042,543
chr4,2876427,2878296,peak_02059,857
chr4,2906728,2907327,peak_00320,59
chr4,2920630,2922150,peak_01609,470
chr4,2920707,2922705,peak_00218,368
chr4,2921638,2921970,peak_01059,692
chr4,2924350,2924553,peak_00550,237
chr4,2963163,2964832,peak_04985,682
chr4,2973223,2974697,peak_04583,294
chr4,2982589,2983239,peak_01664,284
chr4,2987751,2988225,peak_04671,753
chr4,2988813,2989324,peak_03106,56
chr4,3007274,3008937,peak_01040,188
chr4,3019352,3019850,peak_04977,764
chr4,3021268,3022817,peak_00225,780
chr4,3038233,3039775,peak_02443,938
chr4,3040687,3041121,peak_03340,988
chr4,3041485,3042534,peak_01174,732
chr4,3051355,3052194,peak_03848,555
chr4,3056822,3058656,peak_02054,227
chr4,3060265,3060513,peak_04285,205
chr4,3091757,3093040,peak_03320,643
chr4,3163174,3164721,peak_01751,398
chr4,3165737,3166265,peak_02513,151
chr4,3214655,3216589,peak_03334,54
chr4,3236708,3237852,peak_00461,262
chr4,3246460,3246847,peak_02136,101
chr4,3254077,3256061,peak_01255,137
chr4,3271914,3272699,peak_01911,863
chr4,3277473,3277658,peak_01475,882
chr4,3355467,3357068,peak_02970,981
chr4,3364598,3364845,peak_02273,222
chr4,3364618,3365648,peak_02849,806
chr4,3367028,3367869,peak_01893,399
chr4,3372700,3373971,peak_03962,871
chr4,3373008,3373449,peak_04792,460
chr4,3397133,3397246,peak_03762,641
chr4,3398439,3399722,peak_00214,208
chr4,3402648,3403452,peak_01180,57
chr4,3419592,3421295,peak_03374,20
chr4,3432447,3432631,peak_02588,951
chr4,3435900,3437165,peak_02009,508
chr4,3442704,3444000,peak_01693,228
chr4,3453030,3453749,peak_02610,288
chr4,3484683,3486418,peak_00049,811
chr4,3516671,3517508,peak_02296,531
chr4,3521356,3522737,peak_02025,802
chr4,3532609,3534306,peak_00639,642
chr4,3537013,3537657,peak_01228,430
chr4,3594092,3595518,peak_04905,760
